MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/01/27 09:39:32.995),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
0,test21,17,0.11571,2269077309701,0.37356,-0.00138,0.00000,0.11571,1,1,0.38275,0.01502,1,0.35833,0.10370,0,,0.16719,0.59266,16.55077,1.06251,1,0.41749,0.59234,12.33772,1.06251,1,0,0.00000,12,3.56926,1,2.77735,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,18,0.12100,2269077362688,0.37404,-0.00085,0.00000,0.12100,1,1,0.38455,0.01068,1,0.35833,0.10370,0,,0.16711,0.59277,16.38490,1.04862,1,0.41705,0.59224,13.15217,1.04862,1,0,0.00000,12,3.64220,1,2.63472,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,19,0.12691,2269077421727,0.37364,-0.00015,0.00000,0.12691,1,1,0.36450,0.01593,1,0.35833,0.10370,0,,0.16669,0.59263,16.40874,1.03473,1,0.41699,0.59212,12.88464,1.03473,1,0,0.00000,12,3.57935,1,2.58337,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,20,0.13374,2269077490047,0.37414,0.00159,0.00000,0.13374,1,1,0.38616,0.04339,1,0.35833,0.10370,0,,0.16640,0.59301,16.05753,1.02084,1,0.41676,0.59212,12.45338,1.02084,1,0,0.00000,12,3.54019,1,2.63171,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,21,0.14047,2269077557398,0.37460,0.00320,0.00000,0.14047,1,1,0.38616,0.04339,1,0.35833,0.10370,0,,0.16625,0.59271,16.40412,1.02084,1,0.41619,0.59187,12.19217,1.02084,1,0,0.00000,12,3.58874,1,2.71040,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,22,0.14723,2269077624927,0.37485,0.00454,0.00000,0.14723,1,1,0.38112,0.03958,1,0.35833,0.10370,0,,0.16548,0.59267,16.33724,1.03473,1,0.41581,0.59156,12.70037,1.03473,1,0,0.00000,12,3.68462,1,2.65697,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,23,0.15416,2269077694183,0.37646,0.00365,0.00000,0.15416,1,1,0.41997,-0.02058,1,0.35833,0.10370,0,,0.16514,0.59240,16.26995,1.04862,1,0.41558,0.59152,12.93936,1.04862,1,0,0.00000,12,3.63381,1,2.58764,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,24,0.16162,2269077768895,0.37793,0.00283,0.00000,0.16162,1,1,0.41927,-0.02013,1,0.35833,0.10370,0,,0.16502,0.59249,16.38052,1.05516,1,0.41558,0.59156,12.96879,1.04689,1,0,0.00000,12,3.61998,1,2.66365,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,25,0.16747,2269077827377,0.37798,0.00460,0.00000,0.16747,1,1,0.37925,0.05606,1,0.35833,0.10370,0,,0.16465,0.59225,16.50330,1.03953,1,0.41488,0.59139,12.74996,1.03126,1,0,0.00000,12,3.68123,1,2.60979,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,26,0.17398,2269077892427,0.37835,0.00448,0.00000,0.17398,1,1,0.38940,0.00098,1,0.35833,0.10370,0,,0.16434,0.59236,16.21869,1.02391,1,0.41480,0.59146,12.90205,1.01564,1,0,0.00000,12,3.66357,1,2.67813,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,27,0.18175,2269077970090,0.37869,0.00447,0.00000,0.18175,1,1,0.38922,0.00401,1,0.35833,0.10370,0,,0.16420,0.59245,16.39909,1.02397,1,0.41478,0.59127,12.67603,1.03334,1,0,0.00000,12,3.59263,1,2.60720,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,28,0.18909,2269078043477,0.37773,0.00498,0.00000,0.18909,1,1,0.34707,0.02144,1,0.35833,0.10370,0,,0.16376,0.59267,16.35418,1.04903,1,0.41416,0.59145,12.82927,1.06668,1,0,0.00000,12,3.67208,1,2.57790,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,29,0.19536,2269078106203,0.37655,0.00533,0.00000,0.19536,1,1,0.33780,0.01666,1,0.35833,0.10370,0,,0.16347,0.59271,16.37775,1.08236,1,0.41396,0.59141,12.73883,1.10001,1,0,0.00000,12,3.63705,1,2.67880,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,30,0.20058,2269078158473,0.37534,0.00583,0.00000,0.20058,1,1,0.33392,0.02292,1,0.35833,0.10370,0,,0.16344,0.59266,16.69827,1.10736,1,0.41401,0.59150,12.09383,1.11564,1,0,0.00000,12,3.59844,1,2.66316,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,31,0.20871,2269078239802,0.37535,0.00759,0.00000,0.20871,1,1,0.37578,0.06934,1,0.35833,0.10370,0,,0.16311,0.59267,16.38050,1.10730,1,0.41361,0.59121,12.46789,1.09793,1,0,0.00000,12,3.69845,1,2.61437,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,32,0.21445,2269078297131,0.37455,0.00839,0.00000,0.21445,1,1,0.34589,0.03720,1,0.35833,0.10370,0,,0.16284,0.59264,16.57025,1.08959,1,0.41321,0.59096,12.60147,1.08022,1,0,0.00000,12,3.66919,1,2.58759,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,33,0.22241,2269078376764,0.37387,0.00904,0.00000,0.22241,1,1,0.34856,0.03313,1,0.35833,0.10370,0,,0.16268,0.59263,16.59107,1.07189,1,0.41321,0.59117,12.70224,1.07189,1,0,0.00000,12,3.60510,1,2.60892,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,34,0.22820,2269078434587,0.37341,0.00888,0.00000,0.22820,1,1,0.35591,0.00260,1,0.35833,0.10370,0,,0.16241,0.59299,16.45862,1.07189,1,0.41319,0.59124,12.62655,1.08126,1,0,0.00000,12,3.66620,1,2.62484,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,35,0.23550,2269078507623,0.37271,0.00973,0.00000,0.23551,1,1,0.34534,0.04298,1,0.35833,0.10370,0,,0.16227,0.59324,16.49606,1.08126,1,0.41302,0.59151,11.69871,1.09064,1,0,0.00000,12,3.69058,1,2.67921,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,36,0.24089,2269078561508,0.37204,0.01052,0.00000,0.24089,1,1,0.34530,0.04203,1,0.35833,0.10370,0,,0.16213,0.59333,16.32486,1.08328,1,0.41279,0.59153,12.12673,1.08328,1,0,0.00000,12,3.69050,1,2.65995,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,37,0.24846,2269078637212,0.37203,0.01194,0.00000,0.24846,1,1,0.37181,0.07028,1,0.35833,0.10370,0,,0.16219,0.59362,16.26934,1.07593,1,0.41275,0.59162,12.68750,1.06656,1,0,0.00000,12,3.71701,1,2.61465,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,38,0.25476,2269078700237,0.37162,0.01126,0.00000,0.25476,1,1,0.35442,-0.01729,1,0.35833,0.10370,0,,0.16203,0.59358,16.10077,1.05920,1,0.41267,0.59148,12.82083,1.04983,1,0,0.00000,12,3.73411,1,2.62138,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,39,0.26094,2269078762033,0.35148,0.02678,0.00000,0.25476,1,0,0.35591,-0.01997,1,0.35833,0.10370,0,,0.16187,0.59355,16.52084,1.04983,1,0.41259,0.59141,12.77105,1.04045,1,0,0.00000,12,3.63196,1,2.60758,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,40,0.26836,2269078836297,0.34254,0.02736,0.00000,0.25476,1,0,0.33360,0.02794,1,0.35833,0.10370,0,,0.16155,0.59334,16.93853,1.04781,1,0.41209,0.59125,12.66150,1.04781,1,0,0.00000,12,3.60268,1,2.74610,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,41,0.27531,2269078905776,0.33873,0.03215,0.00000,0.25476,1,0,0.33111,0.04172,1,0.35833,0.10370,0,,0.16157,0.59361,16.85363,1.05516,1,0.41199,0.59128,12.77258,1.05516,1,0,0.00000,12,3.69019,1,2.68470,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,42,0.28107,2269078963314,0.33651,0.03519,0.26094,0.02013,2,1,0.32986,0.04433,1,0.35833,0.10370,0,,0.16151,0.59363,16.60612,1.06251,1,0.41169,0.59143,13.00375,1.06251,1,0,0.00000,12,3.68393,1,2.64374,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,43,0.28781,2269079030796,0.33574,0.02870,0.26094,0.02687,2,1,0.33267,0.00272,1,0.35833,0.10370,0,,0.16157,0.59412,16.88697,1.06251,1,0.41218,0.59182,12.20800,1.06251,1,0,0.00000,12,3.68030,1,2.79161,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,44,0.29436,2269079096217,0.33750,0.02199,0.26094,0.03342,2,1,0.34628,-0.01151,1,0.35833,0.10370,0,,0.16161,0.59416,16.85779,1.06251,1,0.41233,0.59202,12.75255,1.06251,1,0,0.00000,12,3.65477,1,2.67354,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,45,0.30234,2269079175995,0.33893,0.01690,0.26094,0.04140,2,1,0.34751,-0.01364,1,0.35833,0.10370,0,,0.16171,0.59432,16.51803,1.05516,1,0.41259,0.59209,12.34203,1.05516,1,0,0.00000,12,3.68320,1,2.70362,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,46,0.30939,2269079246573,0.33753,0.01738,0.26094,0.04845,2,1,0.32776,0.02072,1,0.35833,0.10370,0,,0.16192,0.59425,16.54532,1.04781,1,0.41260,0.59195,12.69744,1.04781,1,0,0.00000,12,3.68087,1,2.71507,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,47,0.31554,2269079308076,0.33785,0.01508,0.26094,0.05460,2,1,0.34040,-0.00337,1,0.35833,0.10370,0,,0.16204,0.59417,16.47244,1.04045,1,0.41271,0.59155,13.31470,1.04045,1,0,0.00000,12,3.68549,1,2.62007,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,48,0.32239,2269079376538,0.33789,0.01386,0.26094,0.06145,2,1,0.33818,0.00294,1,0.35833,0.10370,0,,0.16220,0.59412,16.94611,1.04879,1,0.41253,0.59148,13.15609,1.06888,1,0,0.00000,12,3.66263,1,2.71322,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,49,0.32951,2269079447739,0.33886,0.01198,0.26094,0.06857,2,1,0.34862,-0.00685,1,0.35833,0.10370,0,,0.16231,0.59408,16.81550,1.08456,1,0.41279,0.59151,13.18179,1.10465,1,0,0.00000,12,3.69044,1,2.71269,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,50,0.33559,2269079508526,0.33925,0.00892,0.26094,0.07465,2,1,0.34358,-0.02472,1,0.35833,0.10370,0,,0.16231,0.59409,16.85125,1.12034,1,0.41267,0.59143,13.33927,1.14043,1,0,0.00000,12,3.69016,1,2.74295,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,51,0.34164,2269079569125,0.33930,0.00668,0.26094,0.08070,2,1,0.33986,-0.02017,1,0.35833,0.10370,0,,0.16232,0.59396,16.63001,1.14778,1,0.41303,0.59160,12.33828,1.14778,1,0,0.00000,12,3.72219,1,2.86282,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,52,0.34796,2269079632298,0.33823,0.00524,0.26094,0.08702,2,1,0.32429,-0.01356,1,0.35833,0.10370,0,,0.16271,0.59446,16.74655,1.13945,1,0.41338,0.59192,12.38027,1.11936,1,0,0.00000,12,3.61994,1,2.73401,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,53,0.35483,2269079700914,0.33768,0.00507,0.26094,0.09389,2,1,0.33005,0.00280,1,0.35833,0.10370,0,,0.16294,0.59463,16.57474,1.11102,1,0.41346,0.59208,12.33674,1.09093,1,0,0.00000,12,3.71966,1,2.72187,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,54,0.36224,2269079775117,0.33751,0.00440,0.26094,0.10130,2,1,0.33488,-0.00567,1,0.35833,0.10370,0,,0.16305,0.59469,16.53088,1.08260,1,0.41374,0.59196,13.07040,1.06251,1,0,0.00000,12,3.69726,1,2.75265,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,55,0.36816,2269079834307,0.33645,0.00652,0.26094,0.10722,2,1,0.31960,0.04036,1,0.35833,0.10370,0,,0.16317,0.59444,16.82456,1.06251,1,0.41373,0.59181,12.95911,1.06251,1,0,0.00000,12,3.65078,1,2.75019,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,56,0.37477,2269079900323,0.33687,0.00381,0.26094,0.11383,2,1,0.34390,-0.04225,1,0.35833,0.10370,0,,0.16319,0.59440,16.76616,1.06251,1,0.41370,0.59164,13.53058,1.06251,1,0,0.00000,12,3.71620,1,2.73739,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,57,0.38216,2269079974163,0.33713,0.00164,0.26094,0.12122,2,1,0.34185,-0.03745,1,0.35833,0.10370,0,,0.16312,0.59421,16.80921,1.07084,1,0.41362,0.59154,13.18757,1.09093,1,0,0.00000,12,3.67107,1,2.73283,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,58,0.38857,2269080038331,0.33699,0.00119,0.26094,0.12762,2,1,0.33428,-0.00737,1,0.35833,0.10370,0,,0.16307,0.59418,16.92567,1.09927,1,0.41359,0.59180,12.97501,1.11936,1,0,0.00000,12,3.69440,1,2.69574,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,59,0.39476,2269080100280,0.33665,-0.00042,0.26094,0.13382,2,1,0.32987,-0.03257,1,0.36146,0.27315,0,,0.16313,0.59458,16.79157,1.12769,1,0.41373,0.59209,12.79356,1.14778,1,0,0.00000,12,3.65439,1,2.76509,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,60,0.40245,2269080177117,0.33627,-0.00187,0.26094,0.14151,2,1,0.32823,-0.03236,1,0.36146,0.27315,0,,0.16311,0.59463,16.68623,1.14043,1,0.41356,0.59199,13.27695,1.14043,1,0,0.00000,12,3.66002,1,2.75097,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,61,0.40886,2269080241279,0.33574,-0.00167,0.26094,0.14792,2,1,0.32427,0.00273,1,0.36146,0.27315,0,,0.16330,0.59493,16.68371,1.12474,1,0.41401,0.59229,12.98466,1.10465,1,0,0.00000,12,3.68601,1,2.69248,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,62,0.41539,2269080306575,0.33479,-0.00165,0.26094,0.15445,2,1,0.31283,-0.00108,1,0.36146,0.27315,0,,0.16335,0.59493,16.73104,1.08896,1,0.41404,0.59238,12.76300,1.06888,1,0,0.00000,12,3.68768,1,2.69915,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,63,0.42227,2269080375350,0.33412,-0.00197,0.26094,0.16133,2,1,0.31811,-0.00973,1,0.35469,0.37130,0,,0.16339,0.59488,16.97490,1.06054,1,0.41417,0.59259,12.66612,1.04045,1,0,0.00000,12,3.66869,1,2.68914,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,64,0.42891,2269080441727,0.33435,-0.00004,0.26094,0.16797,2,1,0.33993,0.04817,1,0.35469,0.37130,0,,0.16357,0.59467,16.72216,1.04781,1,0.41431,0.59206,13.05137,1.04781,1,0,0.00000,12,3.68468,1,2.66186,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,65,0.43581,2269080510701,0.33438,-0.00071,0.26094,0.17487,2,1,0.33524,-0.01803,1,0.35469,0.37130,0,,0.16353,0.59453,16.75091,1.05516,1,0.41423,0.59205,13.07526,1.05516,1,0,0.00000,12,3.65375,1,2.68832,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,66,0.44273,2269080580037,0.33441,-0.00133,0.26094,0.18179,2,1,0.33524,-0.01803,1,0.35469,0.37130,0,,0.16358,0.59445,17.00687,1.05516,1,0.41413,0.59213,13.00759,1.05516,1,0,0.00000,12,3.62633,1,2.69699,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,67,0.44899,2269080642522,0.33547,-0.00216,0.26094,0.18805,2,1,0.36520,-0.02546,1,0.35469,0.37130,0,,0.16348,0.59452,16.79990,1.04781,1,0.41384,0.59223,13.03799,1.04781,1,0,0.00000,12,3.71044,1,2.75013,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,68,0.45564,2269080709067,0.33602,-0.00110,0.26094,0.19470,2,1,0.35197,0.02955,1,0.33177,0.50556,0,,0.16343,0.59472,16.90799,1.04045,1,0.41387,0.59257,12.38841,1.04045,1,0,0.00000,12,3.67258,1,2.75008,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,69,0.46188,2269080771523,0.33658,-0.00025,0.26094,0.20094,2,1,0.35337,0.02542,1,0.33177,0.50556,0,,0.16342,0.59483,17.12885,1.03310,1,0.41385,0.59285,12.62313,1.02483,1,0,0.00000,12,3.67472,1,2.71845,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,70,0.46854,2269080837954,0.33720,0.00011,0.26094,0.20760,2,1,0.35633,0.01130,1,0.33177,0.50556,0,,0.16361,0.59480,16.99186,1.02483,1,0.41399,0.59259,13.28655,1.01656,1,0,0.00000,12,3.69549,1,2.78987,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,71,0.47540,2269080906741,0.33740,0.00015,0.26094,0.21446,2,1,0.34375,0.00133,1,0.33177,0.50556,0,,0.16380,0.59476,16.79264,1.01656,1,0.41428,0.59226,12.96305,1.00828,1,0,0.00000,12,3.65029,1,2.72091,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,72,0.48224,2269080975048,0.33761,0.00021,0.26094,0.22130,2,1,0.34456,0.00200,1,0.33177,0.50556,0,,0.16393,0.59457,16.88510,1.00828,1,0.41428,0.59245,12.75625,1.01766,1,0,0.00000,12,3.65432,1,2.73411,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,73,0.49019,2269081054505,0.33804,0.00011,0.26094,0.22925,2,1,0.35282,-0.00327,1,0.30937,0.56019,0,,0.16416,0.59418,17.03896,1.01766,1,0.41424,0.59206,13.28678,1.03531,1,0,0.00000,12,3.70027,1,2.69103,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,test21,74,0.49612,2269081113855,0.33782,-0.00031,0.26094,0.23518,2,1,0.33008,-0.01501,1,0.30937,0.56019,0,,0.16409,0.59407,16.95674,1.03531,1,0.41418,0.59210,13.35774,1.05295,1,0,0.00000,12,3.73261,1,2.73833,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
